33.687, 0
33.812, 0
33.812, 0
33.875, 0
33.875, 0
33.875, 0
33.875, 0
33.875, 0
33.875, 0
33.875, 0
33.875, 0
33.875, 0
33.875, 0
33.875, 0
33.875, 0
33.875, 0
33.875, 0
33.812, 0
33.812, 0
33.812, 0
33.812, 0
33.812, 0
33.812, 0
33.812, 0
33.75, 0
33.75, 0
33.687, 0
33.687, 0
33.687, 0
33.687, 0
33.687, 0
33.687, 0
33.562, 0
33.562, 0
33.5, 0
33.562, 0
33.5, 0
33.437, 0
33.437, 0
33.437, 0
33.375, 0
33.375, 0
33.312, 0
33.312, 0
33.25, 0
33.25, 0
33.187, 0
33.187, 0
33.125, 0
33.062, 0
33.062, 0
33, 0
33, 0
32.937, 0
32.937, 0
32.875, 0
32.812, 0
32.812, 0
32.75, 0
32.687, 0
32.687, 0
32.625, 0
32.562, 0
32.5, 0
32.5, 0
32.437, 0
32.437, 0
32.375, 0
32.312, 0
32.25, 0
32.25, 0
32.187, 0
32.125, 0
32.125, 0
32.062, 0
32, 0
32, 0
31.937, 0
31.875, 0
31.812, 0
31.812, 0
31.75, 0
31.75, 0
31.687, 0
31.625, 0
31.625, 0
31.562, 0
31.5, 0
31.437, 0
31.375, 0
31.312, 0
31.312, 0
31.25, 0
31.25, 0
31.187, 0
31.125, 0
31.062, 0
31.062, 0
31, 0
30.937, 0
30.875, 0
30.875, 0
30.812, 0
30.812, 0
30.687, 0
30.687, 0
30.625, 0
30.625, 0
30.562, 0
30.5, 0
30.5, 0
30.437, 0
30.375, 0
30.312, 0
30.312, 0
30.25, 0
30.187, 0
30.125, 0
30.125, 0
30.125, 0
30.062, 0
30, 0
30, 0
29.937, 0
29.937, 0
29.875, 0
29.812, 0
29.812, 0
29.75, 0
29.687, 0
29.625, 0
29.625, 0
29.562, 0
29.562, 0
29.5, 0
29.437, 0
29.437, 0
29.375, 0
29.375, 0
29.312, 0
29.25, 0
29.25, 0
29.187, 0
29.187, 0
29.125, 0
29.125, 0
29.062, 0
29.062, 0
29, 0
28.937, 0
28.937, 0
28.875, 0
28.875, 0
28.812, 0
28.812, 0
28.75, 0
28.687, 0
28.687, 0
28.625, 0
28.625, 0
28.562, 0
28.562, 0
28.5, 0
28.5, 0
28.437, 0
28.437, 0
28.375, 0
28.312, 0
28.312, 0
28.312, 0
28.25, 0
28.187, 0
28.187, 0
28.187, 0
28.125, 0
28.062, 0
28.062, 0
28.062, 0
28, 0
27.937, 0
27.937, 0
27.875, 0
27.875, 0
27.812, 0
27.812, 0
27.75, 0
27.75, 0
27.687, 0
27.687, 0
27.625, 0
27.625, 0
27.625, 0
27.562, 0
27.562, 0
27.5, 0
27.5, 0
27.5, 0
27.437, 0
27.375, 0
27.375, 0
27.312, 0
27.312, 0
27.312, 0
27.25, 0
27.25, 0
27.25, 0
27.187, 0
27.187, 0
27.125, 0
27.125, 0
27.062, 0
27.062, 0
27.062, 0
27, 0
27, 0
26.937, 0
26.937, 0
26.937, 0
26.875, 0
26.875, 0
26.812, 0
26.875, 0
26.812, 0
26.812, 0
26.75, 0
26.75, 0
26.75, 0
26.687, 0
26.687, 0
26.687, 0
26.625, 0
26.625, 0
26.562, 0
26.562, 0
26.562, 0
26.562, 0
26.5, 0
26.5, 0
26.5, 0
26.437, 0
26.375, 0
26.375, 0
26.375, 0
26.375, 0
26.375, 0
26.312, 0
26.312, 0
26.312, 0
26.25, 0
26.25, 0
26.25, 0
26.187, 0
26.187, 0
26.187, 0
26.125, 0
26.125, 0
26.125, 0
26.125, 0
26.125, 0
26.062, 0
26.062, 0
26.062, 0
26, 0
26, 0
26, 0
26, 0
25.937, 0
25.937, 0
25.937, 0
25.875, 0
25.875, 0
25.875, 0
25.875, 0
25.812, 0
25.812, 0
25.812, 0
25.75, 0
25.75, 0
25.75, 0
25.75, 0
25.75, 0
25.687, 0
25.687, 0
25.687, 0
25.687, 0
25.687, 0
25.625, 0
25.625, 0
25.625, 0
25.562, 0
25.562, 0
25.562, 0
25.562, 0
25.5, 0
25.562, 0
25.562, 0
25.5, 0
25.5, 0
25.5, 0
25.5, 0
25.437, 0
25.437, 0
25.437, 0
25.437, 0
25.437, 0
25.375, 0
25.375, 0
25.375, 0
25.375, 0
25.312, 0
25.375, 0
25.312, 0
25.312, 0
25.312, 0
25.312, 0
25.312, 0
25.25, 0
25.25, 0
25.25, 0
25.187, 0
25.187, 0
25.25, 0
25.187, 0
25.187, 0
25.187, 0
25.187, 0
25.187, 0
25.187, 0
25.187, 0
25.125, 0
25.125, 0
25.125, 0
25.125, 0
25.125, 0
25.062, 0
25.062, 0
25.062, 0
25.062, 0
25.062, 0
25.062, 0
25, 0
25, 0
25, 0
25, 0
25, 0
25, 0
25, 0
25, 0
25, 0
24.937, 0
24.937, 0
24.937, 0
24.937, 0
24.937, 0
24.937, 0
24.937, 0
24.937, 0
24.937, 0
24.937, 0
24.875, 0
24.875, 0
24.875, 0
24.875, 0
24.875, 0
