25.062, 0
25.125, 0.746
25.187, 0.746
25.187, 0.746
25.25, 0.746
25.25, 0.746
25.25, 0.746
25.25, 0.663625
25.25, 0.663625
25.25, 0.663625
25.187, 0.663625
25.187, 0.663625
25.187, 0.663625
25.187, 0.698424
25.187, 0.698424
25.187, 0.698424
25.187, 0.698424
25.187, 0.698424
25.187, 0.698424
25.125, 0.698424
25.187, 0.718388
25.125, 0.718388
25.125, 0.718388
25.187, 0.718388
25.187, 0.718388
25.187, 0.718388
25.187, 0.739359
25.125, 0.739359
25.125, 0.739359
25.187, 0.739359
25.125, 0.739359
25.187, 0.739359
25.125, 0.760331
25.125, 0.760331
25.187, 0.760331
25.187, 0.760331
25.187, 0.760331
25.187, 0.760331
25.187, 0.781303
25.187, 0.781303
25.25, 0.781303
25.187, 0.781303
25.25, 0.781303
25.25, 0.781303
25.25, 0.7921
25.25, 0.7921
25.312, 0.7921
25.312, 0.7921
25.375, 0.7921
25.437, 0.7921
25.375, 0.783532
25.375, 0.783532
25.437, 0.783532
25.437, 0.783532
25.5, 0.783532
25.5, 0.783532
25.5, 0.783532
25.562, 0.795946
25.562, 0.795946
25.625, 0.795946
25.625, 0.795946
25.625, 0.795946
25.687, 0.795946
25.687, 0.796017
25.75, 0.796017
25.75, 0.796017
25.812, 0.796017
25.812, 0.796017
25.812, 0.796017
25.875, 0.786378
25.875, 0.786378
25.937, 0.786378
25.937, 0.786378
26, 0.786378
26, 0.786378
26.062, 0.776543
26.125, 0.776543
26.125, 0.776543
26.187, 0.776543
26.25, 0.776543
26.25, 0.776543
26.312, 0.755675
26.312, 0.755675
26.375, 0.755675
26.375, 0.755675
26.437, 0.755675
26.5, 0.755675
26.5, 0.734425
26.562, 0.734425
26.562, 0.734425
26.625, 0.734425
26.687, 0.734425
26.687, 0.734425
26.75, 0.734425
26.812, 0.721975
26.75, 0.721975
26.812, 0.721975
26.875, 0.721975
26.937, 0.721975
26.937, 0.721975
27, 0.697313
27.062, 0.697313
27.062, 0.697313
27.125, 0.697313
27.187, 0.697313
27.187, 0.697313
27.25, 0.662111
27.25, 0.662111
27.312, 0.662111
27.312, 0.662111
27.375, 0.662111
27.437, 0.662111
27.5, 0.646543
27.5, 0.646543
27.562, 0.646543
27.625, 0.646543
27.625, 0.646543
27.687, 0.646543
27.687, 0.617756
27.75, 0.617756
27.812, 0.617756
27.812, 0.617756
27.875, 0.617756
27.875, 0.617756
27.937, 0.598616
27.937, 0.598616
28, 0.598616
28, 0.598616
28.062, 0.598616
28.062, 0.598616
28.125, 0.598616
28.125, 0.577611
28.187, 0.577611
28.187, 0.577611
28.187, 0.577611
28.25, 0.577611
28.25, 0.577611
28.312, 0.5554
28.312, 0.5554
28.375, 0.5554
28.437, 0.5554
28.437, 0.5554
28.437, 0.5554
28.562, 0.522158
28.562, 0.522158
28.562, 0.522158
28.625, 0.522158
28.625, 0.522158
28.687, 0.522158
28.687, 0.498707
28.687, 0.498707
28.75, 0.498707
28.75, 0.498707
28.812, 0.498707
28.812, 0.498707
28.875, 0.483233
28.875, 0.483233
28.937, 0.483233
28.937, 0.483233
28.937, 0.483233
29, 0.483233
29, 0.455906
29, 0.455906
29, 0.455906
29.062, 0.455906
29.062, 0.455906
29.062, 0.455906
29.125, 0.455906
29.125, 0.4489
29.125, 0.4489
29.187, 0.4489
29.187, 0.4489
29.187, 0.4489
29.25, 0.4489
29.25, 0.429364
29.25, 0.429364
29.25, 0.429364
29.312, 0.429364
29.312, 0.429364
29.312, 0.429364
29.312, 0.399974
29.375, 0.399974
29.375, 0.399974
29.375, 0.399974
29.375, 0.399974
29.375, 0.399974
29.375, 0.400919
29.375, 0.400919
29.437, 0.400919
29.437, 0.400919
29.437, 0.400919
29.437, 0.400919
29.437, 0.388844
29.5, 0.388844
29.5, 0.388844
29.5, 0.388844
29.5, 0.388844
29.5, 0.388844
29.5, 0.377258
29.5, 0.377258
29.562, 0.377258
29.5, 0.377258
29.562, 0.377258
29.562, 0.377258
29.562, 0.377258
29.562, 0.365503
29.562, 0.365503
29.562, 0.365503
29.562, 0.365503
29.5, 0.365503
29.562, 0.365503
29.562, 0.373417
29.562, 0.373417
29.562, 0.373417
29.562, 0.373417
29.562, 0.373417
29.562, 0.373417
29.562, 0.349487
29.562, 0.349487
29.562, 0.349487
29.562, 0.349487
29.562, 0.349487
29.562, 0.349487
29.562, 0.358224
29.562, 0.358224
29.5, 0.358224
29.562, 0.358224
29.562, 0.358224
29.562, 0.358224
29.5, 0.354125
29.562, 0.354125
29.562, 0.354125
29.562, 0.354125
29.562, 0.354125
29.562, 0.354125
29.5, 0.351034
29.5, 0.351034
29.5, 0.351034
29.562, 0.351034
29.562, 0.351034
29.5, 0.351034
29.5, 0.351034
29.5, 0.357956
29.5, 0.357956
29.5, 0.357956
29.5, 0.357956
29.5, 0.357956
29.5, 0.357956
29.5, 0.354214
29.5, 0.354214
29.5, 0.354214
29.437, 0.354214
29.5, 0.354214
29.437, 0.354214
29.437, 0.361638
29.437, 0.361638
29.437, 0.361638
29.437, 0.361638
29.437, 0.361638
29.375, 0.361638
29.375, 0.358227
29.375, 0.358227
29.375, 0.358227
29.375, 0.358227
29.375, 0.358227
29.375, 0.358227
29.375, 0.365837
29.375, 0.365837
29.375, 0.365837
29.312, 0.365837
